"rgn_id","habitat","trend"
1,"saltmarsh",0
1,"soft_bottom",0.00174149
1,"seaice_edge",0.139192
1,"seaice_shoreline",0.11799
2,"soft_bottom",0.0479267
2,"seaice_edge",0.0202896
2,"seaice_shoreline",0.019497
3,"soft_bottom",0.0479267
3,"seaice_edge",0.0202896
3,"seaice_shoreline",0.019497
4,"soft_bottom",0.0923876
4,"saltmarsh",0.5
4,"seaice_edge",0.0134836
4,"seaice_shoreline",0.00196645
5,"saltmarsh",0
5,"soft_bottom",0.00174149
5,"seaice_edge",0.139192
5,"seaice_shoreline",0.11799
6,"soft_bottom",0.0479267
6,"seaice_edge",0.0202896
6,"seaice_shoreline",0.019497
7,"soft_bottom",0.0479267
7,"seaice_edge",0.0202896
7,"seaice_shoreline",0.019497
8,"soft_bottom",0.0923876
8,"saltmarsh",0.5
8,"seaice_edge",0.0134836
8,"seaice_shoreline",0.00196645
9,"soft_bottom",0.0479267
9,"seaice_edge",0.0202896
9,"seaice_shoreline",0.019497
10,"soft_bottom",0.0923876
10,"saltmarsh",0.5
10,"seaice_edge",0.0134836
10,"seaice_shoreline",0.00196645
11,"saltmarsh",0
11,"soft_bottom",0.00174149
11,"seaice_edge",0.139192
11,"seaice_shoreline",0.11799
12,"soft_bottom",0.0479267
12,"seaice_edge",0.0202896
12,"seaice_shoreline",0.019497
13,"soft_bottom",0.0923876
13,"saltmarsh",0.5
13,"seaice_edge",0.0134836
13,"seaice_shoreline",0.00196645
14,"saltmarsh",0
14,"soft_bottom",0.00174149
14,"seaice_edge",0.139192
14,"seaice_shoreline",0.11799
15,"soft_bottom",0.0479267
15,"seaice_edge",0.0202896
15,"seaice_shoreline",0.019497
16,NA,NA
17,"soft_bottom",0.000225038
17,"saltmarsh",0
17,"seaice_edge",0.0104666
18,"soft_bottom",0.000225038
18,"saltmarsh",0
18,"seaice_edge",0.0104666
19,"soft_bottom",0.00122923
19,"seaice_edge",0.00615032
19,"seaice_shoreline",-0.00223123
20,"saltmarsh",0
20,"soft_bottom",0.00174149
20,"seaice_edge",0.139192
20,"seaice_shoreline",0.11799
21,"soft_bottom",0.000225038
21,"saltmarsh",0
21,"seaice_edge",0.0104666
22,"soft_bottom",0.00122923
22,"seaice_edge",0.00615032
22,"seaice_shoreline",-0.00223123
23,"soft_bottom",0
23,"seaice_edge",-0.07201
23,"seaice_shoreline",-0.035486
24,"saltmarsh",0
24,"soft_bottom",0
24,"seaice_edge",-0.00669241
24,"seaice_shoreline",0.0617247
25,"soft_bottom",0
25,"saltmarsh",0.5
25,"seaice_edge",0.0402259
25,"seaice_shoreline",0.0769134
26,"saltmarsh",0
26,"soft_bottom",0.00174149
26,"seaice_edge",0.139192
26,"seaice_shoreline",0.11799
27,"saltmarsh",0
27,"soft_bottom",0
27,"seaice_edge",-0.00669241
27,"seaice_shoreline",0.0617247
28,"soft_bottom",0
28,"saltmarsh",0.5
28,"seaice_edge",0.0402259
28,"seaice_shoreline",0.0769134
29,"saltmarsh",0
29,"soft_bottom",0.00174149
29,"seaice_edge",0.139192
29,"seaice_shoreline",0.11799
30,"soft_bottom",0
30,"seaice_edge",0.0159647
30,"seaice_shoreline",0.0754291
31,"soft_bottom",0
31,"saltmarsh",0.5
31,"seaice_edge",0.0402259
31,"seaice_shoreline",0.0769134
32,"soft_bottom",0
32,"seaice_edge",0.0159647
32,"seaice_shoreline",0.0754291
33,"soft_bottom",0.00122923
33,"seaice_edge",0.00615032
33,"seaice_shoreline",-0.00223123
34,"soft_bottom",0
34,"saltmarsh",0.5
34,"seaice_edge",0.0402259
34,"seaice_shoreline",0.0769134
35,"saltmarsh",0
35,"soft_bottom",0.00174149
35,"seaice_edge",0.139192
35,"seaice_shoreline",0.11799
36,"soft_bottom",0
36,"seaice_edge",0.0159647
36,"seaice_shoreline",0.0754291
37,"saltmarsh",0
37,"soft_bottom",0.00174149
37,"seaice_edge",0.139192
37,"seaice_shoreline",0.11799
38,"soft_bottom",0
38,"seaice_edge",0.0159647
38,"seaice_shoreline",0.0754291
39,"saltmarsh",0
39,"soft_bottom",0.00174149
39,"seaice_edge",0.139192
39,"seaice_shoreline",0.11799
40,NA,NA
41,"saltmarsh",0
41,"soft_bottom",0.00174149
41,"seaice_edge",0.139192
41,"seaice_shoreline",0.11799
42,NA,NA
