"rgn_id","year","area_km2"
1,2005,10
1,2006,10
1,2007,10
1,2008,10
1,2009,10
1,2010,10
1,2011,10
1,2012,10
1,2013,10
1,2014,10
1,2015,10
2,2005,10
2,2006,10
2,2007,10
2,2008,10
2,2009,10
2,2010,10
2,2011,10
2,2012,10
2,2013,10
2,2014,10
2,2015,10
3,2005,10
3,2006,10
3,2007,10
3,2008,10
3,2009,10
3,2010,10
3,2011,10
3,2012,10
3,2013,10
3,2014,10
3,2015,10
4,2005,10
4,2006,10
4,2007,10
4,2008,10
4,2009,10
4,2010,10
4,2011,10
4,2012,10
4,2013,10
4,2014,10
4,2015,10
5,2005,10
5,2006,10
5,2007,10
5,2008,10
5,2009,10
5,2010,10
5,2011,10
5,2012,10
5,2013,10
5,2014,10
5,2015,10
6,2005,10
6,2006,10
6,2007,10
6,2008,10
6,2009,10
6,2010,10
6,2011,10
6,2012,10
6,2013,10
6,2014,10
6,2015,10
7,2005,10
7,2006,10
7,2007,10
7,2008,10
7,2009,10
7,2010,10
7,2011,10
7,2012,10
7,2013,10
7,2014,10
7,2015,10
8,2005,10
8,2006,10
8,2007,10
8,2008,10
8,2009,10
8,2010,10
8,2011,10
8,2012,10
8,2013,10
8,2014,10
8,2015,10
9,2005,10
9,2006,10
9,2007,10
9,2008,10
9,2009,10
9,2010,10
9,2011,10
9,2012,10
9,2013,10
9,2014,10
9,2015,10
10,NA,10
11,2005,10
11,2006,10
11,2007,10
11,2008,10
11,2009,10
11,2010,10
11,2011,10
11,2012,10
11,2013,10
11,2014,10
11,2015,10
12,2005,10
12,2006,10
12,2007,10
12,2008,10
12,2009,10
12,2010,10
12,2011,10
12,2012,10
12,2013,10
12,2014,10
12,2015,10
13,2005,10
13,2006,10
13,2007,10
13,2008,10
13,2009,10
13,2010,10
13,2011,10
13,2012,10
13,2013,10
13,2014,10
13,2015,10
14,2005,10
14,2006,10
14,2007,10
14,2008,10
14,2009,10
14,2010,10
14,2011,10
14,2012,10
14,2013,10
14,2014,10
14,2015,10
15,2005,10
15,2006,10
15,2007,10
15,2008,10
15,2009,10
15,2010,10
15,2011,10
15,2012,10
15,2013,10
15,2014,10
15,2015,10
16,2005,10
16,2006,10
16,2007,10
16,2008,10
16,2009,10
16,2010,10
16,2011,10
16,2012,10
16,2013,10
16,2014,10
16,2015,10
17,2005,10
17,2006,10
17,2007,10
17,2008,10
17,2009,10
17,2010,10
17,2011,10
17,2012,10
17,2013,10
17,2014,10
17,2015,10
18,2005,10
18,2006,10
18,2007,10
18,2008,10
18,2009,10
18,2010,10
18,2011,10
18,2012,10
18,2013,10
18,2014,10
18,2015,10
19,2005,10
19,2006,10
19,2007,10
19,2008,10
19,2009,10
19,2010,10
19,2011,10
19,2012,10
19,2013,10
19,2014,10
19,2015,10
20,2005,10
20,2006,10
20,2007,10
20,2008,10
20,2009,10
20,2010,10
20,2011,10
20,2012,10
20,2013,10
20,2014,10
20,2015,10
21,2005,10
21,2006,10
21,2007,10
21,2008,10
21,2009,10
21,2010,10
21,2011,10
21,2012,10
21,2013,10
21,2014,10
21,2015,10
22,2005,10
22,2006,10
22,2007,10
22,2008,10
22,2009,10
22,2010,10
22,2011,10
22,2012,10
22,2013,10
22,2014,10
22,2015,10
23,2005,10
23,2006,10
23,2007,10
23,2008,10
23,2009,10
23,2010,10
23,2011,10
23,2012,10
23,2013,10
23,2014,10
23,2015,10
24,2005,10
24,2006,10
24,2007,10
24,2008,10
24,2009,10
24,2010,10
24,2011,10
24,2012,10
24,2013,10
24,2014,10
24,2015,10
25,2005,10
25,2006,10
25,2007,10
25,2008,10
25,2009,10
25,2010,10
25,2011,10
25,2012,10
25,2013,10
25,2014,10
25,2015,10
