"rgn_id","habitat","boolean"
1,"rocky_reef",1
1,"seagrass",1
1,"soft_bottom",1
1,"saltmarsh",1
1,"seaice_edge",1
1,"seaice_shoreline",1
2,"rocky_reef",1
2,"seagrass",1
2,"soft_bottom",1
2,"seaice_edge",1
2,"seaice_shoreline",1
3,"rocky_reef",1
3,"seagrass",1
3,"soft_bottom",1
3,"seaice_edge",1
3,"seaice_shoreline",1
4,"soft_bottom",1
4,"saltmarsh",1
4,"seaice_edge",1
4,"seaice_shoreline",1
5,"rocky_reef",1
5,"seagrass",1
5,"soft_bottom",1
5,"saltmarsh",1
5,"seaice_edge",1
5,"seaice_shoreline",1
6,"rocky_reef",1
6,"seagrass",1
6,"soft_bottom",1
6,"seaice_edge",1
6,"seaice_shoreline",1
7,"rocky_reef",1
7,"seagrass",1
7,"soft_bottom",1
7,"seaice_edge",1
7,"seaice_shoreline",1
8,"soft_bottom",1
8,"saltmarsh",1
8,"seaice_edge",1
8,"seaice_shoreline",1
9,"rocky_reef",1
9,"seagrass",1
9,"soft_bottom",1
9,"seaice_edge",1
9,"seaice_shoreline",1
10,"soft_bottom",1
10,"saltmarsh",1
10,"seaice_edge",1
10,"seaice_shoreline",1
11,"rocky_reef",1
11,"seagrass",1
11,"soft_bottom",1
11,"saltmarsh",1
11,"seaice_edge",1
11,"seaice_shoreline",1
12,"rocky_reef",1
12,"seagrass",1
12,"soft_bottom",1
12,"seaice_edge",1
12,"seaice_shoreline",1
13,"soft_bottom",1
13,"saltmarsh",1
13,"seaice_edge",1
13,"seaice_shoreline",1
14,"rocky_reef",1
14,"seagrass",1
14,"soft_bottom",1
14,"saltmarsh",1
14,"seaice_edge",1
14,"seaice_shoreline",1
15,"rocky_reef",1
15,"seagrass",1
15,"soft_bottom",1
15,"seaice_edge",1
15,"seaice_shoreline",1
17,"seagrass",1
17,"soft_bottom",1
17,"saltmarsh",1
17,"seaice_edge",1
18,"seagrass",1
18,"soft_bottom",1
18,"saltmarsh",1
18,"seaice_edge",1
19,"rocky_reef",1
19,"seagrass",1
19,"soft_bottom",1
19,"seaice_edge",1
19,"seaice_shoreline",1
20,"rocky_reef",1
20,"seagrass",1
20,"soft_bottom",1
20,"saltmarsh",1
20,"seaice_edge",1
20,"seaice_shoreline",1
21,"seagrass",1
21,"soft_bottom",1
21,"saltmarsh",1
21,"seaice_edge",1
22,"rocky_reef",1
22,"seagrass",1
22,"soft_bottom",1
22,"seaice_edge",1
22,"seaice_shoreline",1
23,"soft_bottom",1
23,"seaice_edge",1
23,"seaice_shoreline",1
24,"soft_bottom",1
24,"saltmarsh",1
24,"seaice_edge",1
24,"seaice_shoreline",1
25,"soft_bottom",1
25,"saltmarsh",1
25,"seaice_edge",1
25,"seaice_shoreline",1
26,"rocky_reef",1
26,"seagrass",1
26,"soft_bottom",1
26,"saltmarsh",1
26,"seaice_edge",1
26,"seaice_shoreline",1
27,"soft_bottom",1
27,"saltmarsh",1
27,"seaice_edge",1
27,"seaice_shoreline",1
28,"soft_bottom",1
28,"saltmarsh",1
28,"seaice_edge",1
28,"seaice_shoreline",1
29,"rocky_reef",1
29,"seagrass",1
29,"soft_bottom",1
29,"saltmarsh",1
29,"seaice_edge",1
29,"seaice_shoreline",1
30,"soft_bottom",1
30,"seaice_edge",1
30,"seaice_shoreline",1
31,"soft_bottom",1
31,"saltmarsh",1
31,"seaice_edge",1
31,"seaice_shoreline",1
32,"soft_bottom",1
32,"seaice_edge",1
32,"seaice_shoreline",1
33,"rocky_reef",1
33,"seagrass",1
33,"soft_bottom",1
33,"seaice_edge",1
33,"seaice_shoreline",1
34,"soft_bottom",1
34,"saltmarsh",1
34,"seaice_edge",1
34,"seaice_shoreline",1
35,"rocky_reef",1
35,"seagrass",1
35,"soft_bottom",1
35,"saltmarsh",1
35,"seaice_edge",1
35,"seaice_shoreline",1
36,"soft_bottom",1
36,"seaice_edge",1
36,"seaice_shoreline",1
37,"rocky_reef",1
37,"seagrass",1
37,"soft_bottom",1
37,"saltmarsh",1
37,"seaice_edge",1
37,"seaice_shoreline",1
38,"soft_bottom",1
38,"seaice_edge",1
38,"seaice_shoreline",1
39,"rocky_reef",1
39,"seagrass",1
39,"soft_bottom",1
39,"saltmarsh",1
39,"seaice_edge",1
39,"seaice_shoreline",1
41,"rocky_reef",1
41,"seagrass",1
41,"soft_bottom",1
41,"saltmarsh",1
41,"seaice_edge",1
41,"seaice_shoreline",1
