"rgn_id","sciname","category"
1,"Lamna nasus","VU"
1,"Prionace glauca","NT"
1,"Balaenoptera physalus","EN"
1,"Balaenoptera acutorostrata","LC"
2,"Megaptera novaeangliae","LC"
2,"Balaenoptera acutorostrata","LC"
2,"Lamna nasus","VU"
2,"Balaenoptera physalus","EN"
2,"Cetorhinus maximus","VU"
2,"Prionace glauca","NT"
3,"Megaptera novaeangliae","LC"
3,"Balaenoptera acutorostrata","LC"
3,"Lamna nasus","VU"
3,"Balaenoptera physalus","EN"
3,"Cetorhinus maximus","VU"
3,"Prionace glauca","NT"
4,"Lamna nasus","VU"
4,"Cetorhinus maximus","VU"
4,"Balaenoptera physalus","EN"
4,"Eubalaena glacialis","EX"
5,"Lamna nasus","VU"
5,"Prionace glauca","NT"
5,"Balaenoptera physalus","EN"
5,"Balaenoptera acutorostrata","LC"
6,"Megaptera novaeangliae","LC"
6,"Balaenoptera acutorostrata","LC"
6,"Lamna nasus","VU"
6,"Balaenoptera physalus","EN"
6,"Cetorhinus maximus","VU"
6,"Prionace glauca","NT"
7,"Megaptera novaeangliae","LC"
7,"Balaenoptera acutorostrata","LC"
7,"Lamna nasus","VU"
7,"Balaenoptera physalus","EN"
7,"Cetorhinus maximus","VU"
7,"Prionace glauca","NT"
8,"Lamna nasus","VU"
8,"Cetorhinus maximus","VU"
8,"Balaenoptera physalus","EN"
8,"Eubalaena glacialis","EX"
9,"Megaptera novaeangliae","LC"
9,"Balaenoptera acutorostrata","LC"
9,"Lamna nasus","VU"
9,"Balaenoptera physalus","EN"
9,"Cetorhinus maximus","VU"
9,"Prionace glauca","NT"
10,"Lamna nasus","VU"
10,"Cetorhinus maximus","VU"
10,"Balaenoptera physalus","EN"
10,"Eubalaena glacialis","EX"
11,"Lamna nasus","VU"
11,"Prionace glauca","NT"
11,"Balaenoptera physalus","EN"
11,"Balaenoptera acutorostrata","LC"
12,"Megaptera novaeangliae","LC"
12,"Balaenoptera acutorostrata","LC"
12,"Lamna nasus","VU"
12,"Balaenoptera physalus","EN"
12,"Cetorhinus maximus","VU"
12,"Prionace glauca","NT"
13,"Lamna nasus","VU"
13,"Cetorhinus maximus","VU"
13,"Balaenoptera physalus","EN"
13,"Eubalaena glacialis","EX"
14,"Lamna nasus","VU"
14,"Prionace glauca","NT"
14,"Balaenoptera physalus","EN"
14,"Balaenoptera acutorostrata","LC"
15,"Megaptera novaeangliae","LC"
15,"Balaenoptera acutorostrata","LC"
15,"Lamna nasus","VU"
15,"Balaenoptera physalus","EN"
15,"Cetorhinus maximus","VU"
15,"Prionace glauca","NT"
16,NA,NA
17," Carcharhinus perezi","6"
17," Monachus monachus ","1"
17,"Alopias vulpinus","7"
17,"Balaena mysticetus","5"
17,"Balaenoptera acutorostrata","5"
17,"Balaenoptera bonaerensis ","2"
17,"Balaenoptera borealis","3"
17,"Balaenoptera edeni","2"
17,"Balaenoptera musculus","3"
17,"Balaenoptera physalus","3"
17,"Berardius arnuxii ","2"
17,"Caperea marginata","2"
17,"Carcharhinus amblyrhynchos","6"
17,"Carcharhinus melanopterus","6"
17,"Carcharodon carcharias","7"
17,"Caretta caretta","3"
17,"Cephalorhynchus hectori","3"
17,"Cephalorhynchus hectori maui","1"
17,"Cetorhinus maximus","7"
17,"Cheilinus undulatus","3"
17,"Chelonia mydas","3.02727272727273"
17,"Delphinus delphis","5"
17,"Dermochelys coriacea","1.046875"
17,"Engraulis ringens","5"
17,"Eretmochelys imbricata","1"
17,"Eschrichtius robustus","4.88888888888889"
17,"Eubalaena australis ","5"
17,"Eubalaena glacialis","3.71428571428571"
17,"Feresa attenuata","2"
17,"Galeocerdo cuvier","6"
17,"Globicephala macrorhynchus","2"
17,"Globicephala melas","2"
17,"Glyphis gangeticus","1"
17,"Grampus griseus","5"
17,"Hyperoodon planifrons","5"
17,"Indopacetus pacificus","2"
17,"Isurus oxyrinchus","7"
17,"Isurus paucus","7"
17,"Kogia breviceps","2"
17,"Kogia simus","2"
17,"Lagenodelphis hosei","5"
17,"Lagenorhynchus cruciger","5"
17,"Lagenorhynchus obscurus","2"
17,"Lamna nasus","7"
17,"Lepidochelys kempii","1"
17,"Lepidochelys olivacea","7"
17,"Lissodelphis peronii","2"
17,"Lutrogale perspicillata","7"
17,"Megachasma pelagios","2"
17,"Megaptera novaeangliae","5"
17,"Mesoplodon bowdoini","2"
17,"Mesoplodon densirostris","2"
17,"Mesoplodon ginkgodens","2"
17,"Mesoplodon grayi ","2"
17,"Mesoplodon hectori","2"
17,"Mesoplodon layardii","2"
17,"Mesoplodon mirus","2"
17,"Natator depressus","2"
17,"Orcaella brevirostris","7"
17,"Orcaella heinsohni","6"
17,"Orcinus orca","2"
17,"Peponocephala electra","5"
17,"Phocoena dioptrica","2"
17,"Phocoena sinus","1"
17,"Physeter macrocephalus","7"
17,"Prionace glauca","6"
17,"Pseudorca crassidens ","2"
17,"Rhincodon typus","7"
17,"Sousa chinensis","6"
17,"Stenella attenuata","5"
17,"Stenella coeruleoalba","5"
17,"Stenella longirostris","2"
17,"Steno bredanensis","5"
17,"Tasmacetus shepherdi ","2"
17,"Triaenodon obesus","6"
17,"Tursiops aduncus","2"
17,"Tursiops truncatus","5"
17,"Ursus maritimus","7"
17,"Ziphius cavirostris","5"
18," Carcharhinus perezi","6"
18," Monachus monachus ","1"
18,"Alopias vulpinus","7"
18,"Balaena mysticetus","5"
18,"Balaenoptera acutorostrata","5"
18,"Balaenoptera bonaerensis ","2"
18,"Balaenoptera borealis","3"
18,"Balaenoptera edeni","2"
18,"Balaenoptera musculus","3"
18,"Balaenoptera physalus","3"
18,"Berardius arnuxii ","2"
18,"Caperea marginata","2"
18,"Carcharhinus amblyrhynchos","6"
18,"Carcharhinus melanopterus","6"
18,"Carcharodon carcharias","7"
18,"Caretta caretta","3"
18,"Cephalorhynchus hectori","3"
18,"Cephalorhynchus hectori maui","1"
18,"Cetorhinus maximus","7"
18,"Cheilinus undulatus","3"
18,"Chelonia mydas","3.02727272727273"
18,"Delphinus delphis","5"
18,"Dermochelys coriacea","1.046875"
18,"Engraulis ringens","5"
18,"Eretmochelys imbricata","1"
18,"Eschrichtius robustus","4.88888888888889"
18,"Eubalaena australis ","5"
18,"Eubalaena glacialis","3.71428571428571"
18,"Feresa attenuata","2"
18,"Galeocerdo cuvier","6"
18,"Globicephala macrorhynchus","2"
18,"Globicephala melas","2"
18,"Glyphis gangeticus","1"
18,"Grampus griseus","5"
18,"Hyperoodon planifrons","5"
18,"Indopacetus pacificus","2"
18,"Isurus oxyrinchus","7"
18,"Isurus paucus","7"
18,"Kogia breviceps","2"
18,"Kogia simus","2"
18,"Lagenodelphis hosei","5"
18,"Lagenorhynchus cruciger","5"
18,"Lagenorhynchus obscurus","2"
18,"Lamna nasus","7"
18,"Lepidochelys kempii","1"
18,"Lepidochelys olivacea","7"
18,"Lissodelphis peronii","2"
18,"Lutrogale perspicillata","7"
18,"Megachasma pelagios","2"
18,"Megaptera novaeangliae","5"
18,"Mesoplodon bowdoini","2"
18,"Mesoplodon densirostris","2"
18,"Mesoplodon ginkgodens","2"
18,"Mesoplodon grayi ","2"
18,"Mesoplodon hectori","2"
18,"Mesoplodon layardii","2"
18,"Mesoplodon mirus","2"
18,"Natator depressus","2"
18,"Orcaella brevirostris","7"
18,"Orcaella heinsohni","6"
18,"Orcinus orca","2"
18,"Peponocephala electra","5"
18,"Phocoena dioptrica","2"
18,"Phocoena sinus","1"
18,"Physeter macrocephalus","7"
18,"Prionace glauca","6"
18,"Pseudorca crassidens ","2"
18,"Rhincodon typus","7"
18,"Sousa chinensis","6"
18,"Stenella attenuata","5"
18,"Stenella coeruleoalba","5"
18,"Stenella longirostris","2"
18,"Steno bredanensis","5"
18,"Tasmacetus shepherdi ","2"
18,"Triaenodon obesus","6"
18,"Tursiops aduncus","2"
18,"Tursiops truncatus","5"
18,"Ursus maritimus","7"
18,"Ziphius cavirostris","5"
19,"Balaenoptera borealis","EN"
19,"Balaenoptera physalus","EN"
19,"Balaena mysticetus","LC"
19,"Ursus maritimus","VU"
19,"Megaptera novaeangliae","LC"
19,"Balaenoptera musculus","EN"
19,"Eschrichtius robustus","LC"
19,"Cetorhinus maximus","VU"
19,"Balaenoptera acutorostrata","LC"
19,"Isurus oxyrinchus","VU"
20,"Lamna nasus","VU"
20,"Prionace glauca","NT"
20,"Balaenoptera physalus","EN"
20,"Balaenoptera acutorostrata","LC"
21," Carcharhinus perezi","6"
21," Monachus monachus ","1"
21,"Alopias vulpinus","7"
21,"Balaena mysticetus","5"
21,"Balaenoptera acutorostrata","5"
21,"Balaenoptera bonaerensis ","2"
21,"Balaenoptera borealis","3"
21,"Balaenoptera edeni","2"
21,"Balaenoptera musculus","3"
21,"Balaenoptera physalus","3"
21,"Berardius arnuxii ","2"
21,"Caperea marginata","2"
21,"Carcharhinus amblyrhynchos","6"
21,"Carcharhinus melanopterus","6"
21,"Carcharodon carcharias","7"
21,"Caretta caretta","3"
21,"Cephalorhynchus hectori","3"
21,"Cephalorhynchus hectori maui","1"
21,"Cetorhinus maximus","7"
21,"Cheilinus undulatus","3"
21,"Chelonia mydas","3.02727272727273"
21,"Delphinus delphis","5"
21,"Dermochelys coriacea","1.046875"
21,"Engraulis ringens","5"
21,"Eretmochelys imbricata","1"
21,"Eschrichtius robustus","4.88888888888889"
21,"Eubalaena australis ","5"
21,"Eubalaena glacialis","3.71428571428571"
21,"Feresa attenuata","2"
21,"Galeocerdo cuvier","6"
21,"Globicephala macrorhynchus","2"
21,"Globicephala melas","2"
21,"Glyphis gangeticus","1"
21,"Grampus griseus","5"
21,"Hyperoodon planifrons","5"
21,"Indopacetus pacificus","2"
21,"Isurus oxyrinchus","7"
21,"Isurus paucus","7"
21,"Kogia breviceps","2"
21,"Kogia simus","2"
21,"Lagenodelphis hosei","5"
21,"Lagenorhynchus cruciger","5"
21,"Lagenorhynchus obscurus","2"
21,"Lamna nasus","7"
21,"Lepidochelys kempii","1"
21,"Lepidochelys olivacea","7"
21,"Lissodelphis peronii","2"
21,"Lutrogale perspicillata","7"
21,"Megachasma pelagios","2"
21,"Megaptera novaeangliae","5"
21,"Mesoplodon bowdoini","2"
21,"Mesoplodon densirostris","2"
21,"Mesoplodon ginkgodens","2"
21,"Mesoplodon grayi ","2"
21,"Mesoplodon hectori","2"
21,"Mesoplodon layardii","2"
21,"Mesoplodon mirus","2"
21,"Natator depressus","2"
21,"Orcaella brevirostris","7"
21,"Orcaella heinsohni","6"
21,"Orcinus orca","2"
21,"Peponocephala electra","5"
21,"Phocoena dioptrica","2"
21,"Phocoena sinus","1"
21,"Physeter macrocephalus","7"
21,"Prionace glauca","6"
21,"Pseudorca crassidens ","2"
21,"Rhincodon typus","7"
21,"Sousa chinensis","6"
21,"Stenella attenuata","5"
21,"Stenella coeruleoalba","5"
21,"Stenella longirostris","2"
21,"Steno bredanensis","5"
21,"Tasmacetus shepherdi ","2"
21,"Triaenodon obesus","6"
21,"Tursiops aduncus","2"
21,"Tursiops truncatus","5"
21,"Ursus maritimus","7"
21,"Ziphius cavirostris","5"
22,"Balaenoptera borealis","EN"
22,"Balaenoptera physalus","EN"
22,"Balaena mysticetus","LC"
22,"Ursus maritimus","VU"
22,"Megaptera novaeangliae","LC"
22,"Balaenoptera musculus","EN"
22,"Eschrichtius robustus","LC"
22,"Cetorhinus maximus","VU"
22,"Balaenoptera acutorostrata","LC"
22,"Isurus oxyrinchus","VU"
23," Carcharhinus perezi","6"
23," Monachus monachus ","1"
23,"Alopias vulpinus","7"
23,"Balaena mysticetus","5"
23,"Balaenoptera acutorostrata","5"
23,"Balaenoptera bonaerensis ","2"
23,"Balaenoptera borealis","3"
23,"Balaenoptera edeni","2"
23,"Balaenoptera musculus","3"
23,"Balaenoptera physalus","3"
23,"Berardius arnuxii ","2"
23,"Caperea marginata","2"
23,"Carcharhinus amblyrhynchos","6"
23,"Carcharhinus melanopterus","6"
23,"Carcharodon carcharias","7"
23,"Caretta caretta","3"
23,"Cephalorhynchus hectori","3"
23,"Cephalorhynchus hectori maui","1"
23,"Cetorhinus maximus","7"
23,"Cheilinus undulatus","3"
23,"Chelonia mydas","3.02727272727273"
23,"Delphinus delphis","5"
23,"Dermochelys coriacea","1.046875"
23,"Engraulis ringens","5"
23,"Eretmochelys imbricata","1"
23,"Eschrichtius robustus","4.88888888888889"
23,"Eubalaena australis ","5"
23,"Eubalaena glacialis","3.71428571428571"
23,"Feresa attenuata","2"
23,"Galeocerdo cuvier","6"
23,"Globicephala macrorhynchus","2"
23,"Globicephala melas","2"
23,"Glyphis gangeticus","1"
23,"Grampus griseus","5"
23,"Hyperoodon planifrons","5"
23,"Indopacetus pacificus","2"
23,"Isurus oxyrinchus","7"
23,"Isurus paucus","7"
23,"Kogia breviceps","2"
23,"Kogia simus","2"
23,"Lagenodelphis hosei","5"
23,"Lagenorhynchus cruciger","5"
23,"Lagenorhynchus obscurus","2"
23,"Lamna nasus","7"
23,"Lepidochelys kempii","1"
23,"Lepidochelys olivacea","7"
23,"Lissodelphis peronii","2"
23,"Lutrogale perspicillata","7"
23,"Megachasma pelagios","2"
23,"Megaptera novaeangliae","5"
23,"Mesoplodon bowdoini","2"
23,"Mesoplodon densirostris","2"
23,"Mesoplodon ginkgodens","2"
23,"Mesoplodon grayi ","2"
23,"Mesoplodon hectori","2"
23,"Mesoplodon layardii","2"
23,"Mesoplodon mirus","2"
23,"Natator depressus","2"
23,"Orcaella brevirostris","7"
23,"Orcaella heinsohni","6"
23,"Orcinus orca","2"
23,"Peponocephala electra","5"
23,"Phocoena dioptrica","2"
23,"Phocoena sinus","1"
23,"Physeter macrocephalus","7"
23,"Prionace glauca","6"
23,"Pseudorca crassidens ","2"
23,"Rhincodon typus","7"
23,"Sousa chinensis","6"
23,"Stenella attenuata","5"
23,"Stenella coeruleoalba","5"
23,"Stenella longirostris","2"
23,"Steno bredanensis","5"
23,"Tasmacetus shepherdi ","2"
23,"Triaenodon obesus","6"
23,"Tursiops aduncus","2"
23,"Tursiops truncatus","5"
23,"Ursus maritimus","7"
23,"Ziphius cavirostris","5"
24," Carcharhinus perezi","6"
24," Monachus monachus ","1"
24,"Alopias vulpinus","7"
24,"Balaena mysticetus","5"
24,"Balaenoptera acutorostrata","5"
24,"Balaenoptera bonaerensis ","2"
24,"Balaenoptera borealis","3"
24,"Balaenoptera edeni","2"
24,"Balaenoptera musculus","3"
24,"Balaenoptera physalus","3"
24,"Berardius arnuxii ","2"
24,"Caperea marginata","2"
24,"Carcharhinus amblyrhynchos","6"
24,"Carcharhinus melanopterus","6"
24,"Carcharodon carcharias","7"
24,"Caretta caretta","3"
24,"Cephalorhynchus hectori","3"
24,"Cephalorhynchus hectori maui","1"
24,"Cetorhinus maximus","7"
24,"Cheilinus undulatus","3"
24,"Chelonia mydas","3.02727272727273"
24,"Delphinus delphis","5"
24,"Dermochelys coriacea","1.046875"
24,"Engraulis ringens","5"
24,"Eretmochelys imbricata","1"
24,"Eschrichtius robustus","4.88888888888889"
24,"Eubalaena australis ","5"
24,"Eubalaena glacialis","3.71428571428571"
24,"Feresa attenuata","2"
24,"Galeocerdo cuvier","6"
24,"Globicephala macrorhynchus","2"
24,"Globicephala melas","2"
24,"Glyphis gangeticus","1"
24,"Grampus griseus","5"
24,"Hyperoodon planifrons","5"
24,"Indopacetus pacificus","2"
24,"Isurus oxyrinchus","7"
24,"Isurus paucus","7"
24,"Kogia breviceps","2"
24,"Kogia simus","2"
24,"Lagenodelphis hosei","5"
24,"Lagenorhynchus cruciger","5"
24,"Lagenorhynchus obscurus","2"
24,"Lamna nasus","7"
24,"Lepidochelys kempii","1"
24,"Lepidochelys olivacea","7"
24,"Lissodelphis peronii","2"
24,"Lutrogale perspicillata","7"
24,"Megachasma pelagios","2"
24,"Megaptera novaeangliae","5"
24,"Mesoplodon bowdoini","2"
24,"Mesoplodon densirostris","2"
24,"Mesoplodon ginkgodens","2"
24,"Mesoplodon grayi ","2"
24,"Mesoplodon hectori","2"
24,"Mesoplodon layardii","2"
24,"Mesoplodon mirus","2"
24,"Natator depressus","2"
24,"Orcaella brevirostris","7"
24,"Orcaella heinsohni","6"
24,"Orcinus orca","2"
24,"Peponocephala electra","5"
24,"Phocoena dioptrica","2"
24,"Phocoena sinus","1"
24,"Physeter macrocephalus","7"
24,"Prionace glauca","6"
24,"Pseudorca crassidens ","2"
24,"Rhincodon typus","7"
24,"Sousa chinensis","6"
24,"Stenella attenuata","5"
24,"Stenella coeruleoalba","5"
24,"Stenella longirostris","2"
24,"Steno bredanensis","5"
24,"Tasmacetus shepherdi ","2"
24,"Triaenodon obesus","6"
24,"Tursiops aduncus","2"
24,"Tursiops truncatus","5"
24,"Ursus maritimus","7"
24,"Ziphius cavirostris","5"
25," Carcharhinus perezi","6"
25," Monachus monachus ","1"
25,"Alopias vulpinus","7"
25,"Balaena mysticetus","5"
25,"Balaenoptera acutorostrata","5"
25,"Balaenoptera bonaerensis ","2"
25,"Balaenoptera borealis","3"
25,"Balaenoptera edeni","2"
25,"Balaenoptera musculus","3"
25,"Balaenoptera physalus","3"
25,"Berardius arnuxii ","2"
25,"Caperea marginata","2"
25,"Carcharhinus amblyrhynchos","6"
25,"Carcharhinus melanopterus","6"
25,"Carcharodon carcharias","7"
25,"Caretta caretta","3"
25,"Cephalorhynchus hectori","3"
25,"Cephalorhynchus hectori maui","1"
25,"Cetorhinus maximus","7"
25,"Cheilinus undulatus","3"
25,"Chelonia mydas","3.02727272727273"
25,"Delphinus delphis","5"
25,"Dermochelys coriacea","1.046875"
25,"Engraulis ringens","5"
25,"Eretmochelys imbricata","1"
25,"Eschrichtius robustus","4.88888888888889"
