"Year","TEMP_O_5_JulAug_SB","SALIN_O_5_SB","SALIN_55_SB"
2063,17.3110266129032,16.8915202739726,32.7311830136986
2064,16.9581629032258,18.2200193989071,32.5807784153005
2065,19.425975,16.723981369863,33.3481912328767
2066,18.4746072580645,17.4194836986301,32.6285956164384
2067,17.859685483871,17.3528238356164,33.0054890410959
2068,17.9295733870968,18.195331147541,33.3870797814208
2069,17.4860693548387,17.5319650684932,33.2423120547945
2070,17.8246927419355,16.8175190410959,33.3355605479452
2071,17.0584629032258,17.6269482191781,33.4014723287671
2072,18.8166629032258,17.0647065573771,33.4528726775956
2073,17.8792314516129,17.5330682191781,32.9791123287671
2074,17.8430064516129,17.4439124657534,33.3613178082192
2075,18.9995596774194,17.9751663013699,33.5359208219178
2076,17.2357403225806,17.5399696721311,32.5073778688525
2077,17.6756120967742,18.1143393150685,33.6774054794521
2078,17.2223975806452,17.616152739726,33.3239263013699
2079,17.2575572580645,17.1708990410959,32.4807635616438
2080,17.6258580645161,16.5485782786885,33.2527887978142
2081,18.2535564516129,17.453255890411,33.3989123287671
2082,17.8004935483871,17.3920598630137,33.3597731506849
2083,18.6213693548387,17.1328271232877,33.4211561643836
2084,18.1039814516129,17.2962763661202,32.9468161202186
2085,17.425239516129,17.891988630137,33.2154509589041
2086,18.316264516129,17.8317317808219,33.4358649315068
2087,19.8356411290323,17.3624884931507,33.1717468493151
2088,18.2421887096774,17.012275136612,32.7117319672131
2089,18.1165693548387,18.3920369863014,33.2678517808219
2090,17.4922435483871,16.6143856164384,33.4301747945205
2091,19.0444548387097,16.8364197260274,32.9730345205479
2092,18.227064516129,17.1416909836066,33.0350226775956
2093,18.1622048387097,17.3037973972603,33.4462071232877
2094,17.3996669354839,17.8565732876712,33.3361482191781
2095,17.1433951612903,17.3001669863014,33.3941473972603
2096,17.8693548387097,17.0624099726776,32.9822204918033
2097,18.1273306451613,16.9321379452055,32.8560852054795
2098,17.0643185483871,17.9940975342466,32.4777852054794
2099,18.2571016129032,17.3807006849315,32.7172424657534
2100,19.0020475806452,16.5491223287671,33.3981901369863
